title,price,location,time,status,seller_nickname,description,image_count,chat_count,interest_count,view_count,manner_temperature,url
fossil 시계,"70,000원",대전 서구 둔산동,끌올 39분 전,판매중,bgk,스위스에서 사왔습니다. 시험착용만 해봤습니다.,9,0,7,118,37.6°C,https://www.daangn.com/kr/buy-sell/fossil-%EC%8B%9C%EA%B3%84-cbdye9fqb8gr/
로마네 규조토 발매트,"8,000원",대전 서구 둔산동,40분 전,판매중,토끼,이사하여 짐정리 합니다 한달 사용했습니다 살균소독티슈로 닦아두었으나 약간의 생활감 있을 수 있어요! 사이즈는 https://naver.me/xqbgqbhd 참고해주세요 비닐포장하여 드립니다,6,0,0,7,42.1°C,https://www.daangn.com/kr/buy-sell/%EB%A1%9C%EB%A7%88%EB%84%A4-%EA%B7%9C%EC%A1%B0%ED%86%A0-%EB%B0%9C%EB%A7%A4%ED%8A%B8-st46fomfsqrm/
Locpro 락프로 H60N 디지털 도어락 새제품,"54,000원",대전 서구 둔산동,끌올 40분 전,판매중,웃자,Locpro 락프로 디지털 도어락 H60N 새 제품입니다 - 견고한 내구성을 가지고 있습니다 - 화재 감지 기능으로 화재 발생 시 경보를 울려 안전을 지켜줍니다 - 외부 환경 오염 차단 및 강화 소재의 견고한 구조로 되어있습니다 - 편리한 1회용 비밀번호 기능과 에티켓 기능이 있습니다. 번호전용 이지만 건물주 마스터번호 각각 설정할 수 있습니다. 추가설명입니다. 현재쿠팡 최저가 18만원 나와요~ 현장납품후 남은 7개 도매가로 선착순으로 나눠 드립니다.  구입시기는 25년 12월초에 구매하였으며 앞으로 무상as 1년 입니다. 사용설명서와 설치키트도 들어있어 누구나 드릴없이 설치할수 있으며 기존 노후된 도어락 철거후 단순히 조립하면 됩니다. 혹시 모르시면 유튜브에 검색하심 나오니 참고하세요~ PS 선착순 7명 입니다. 아직 싼타선물 못 받으신분 ^^ 제가 드릴께요~  단 네고문의는 정중히 거절하겠습니다. ㅡㅡ꾸벅 제가 도매로 받은 금액으로 드리니 참고해주세요~,11,6,7,193,44.0°C,https://www.daangn.com/kr/buy-sell/locpro-%EB%9D%BD%ED%94%84%EB%A1%9C-h60n-%EB%94%94%EC%A7%80%ED%84%B8-%EB%8F%84%EC%96%B4%EB%9D%BD-%EC%83%88%EC%A0%9C%ED%92%88-jbpaibk6yhqa/
Busy Zoo 원목 비지주(재당근),"13,000원",대전 서구 둔산동,41분 전,판매중,정리요정,재당근이지만 까짐없고 선명한 걸로 골라왔었어요 가지고 올 때부터 1번 사진 표시한 곳 문고리가 없고 롤러코스터가 살짝 흔들거리지만 아기가 문 열고 닫거나 가지고 놀 때 문제 없었습니다 *당근페이 *문고리 거래,9,1,1,27,46.4°C,https://www.daangn.com/kr/buy-sell/busy-zoo-%EC%9B%90%EB%AA%A9-%EB%B9%84%EC%A7%80%EC%A3%BC-%EC%9E%AC%EB%8B%B9%EA%B7%BC-5ou183indd8f/
또봇 D,"15,000원",대전 서구 둔산동,41분 전,판매중,byeol,"또봇 D 입니다 파손, 변색 없이 깨끗합니다 가격제안 받아요~ 환불 X",6,0,0,10,46.6°C,https://www.daangn.com/kr/buy-sell/%EB%98%90%EB%B4%87-d-kii5oiszn299/
이화마을 풍천장어진액 80ml x 30포,"40,000원",대전 서구 둔산동,43분 전,판매중,에땅사랑,이화마을 풍천장어진액 80ml 30포입니다 - 100% 국내산 원료를 사용했습니다 - HACCP 인증을 받은 제품입니다 - 소비기한은 2028년 2월 23일까지입니다 ㆍ선물 찬스입니다. ㆍ남자들에게 힘이되는 풍천장어 ㆍ일 관계로 답이 늦을수 있어요. ㆍ비대면. 문고리 선호합니다.,11,0,0,5,43.1°C,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%ED%99%94%EB%A7%88%EC%9D%84-%ED%92%8D%EC%B2%9C%EC%9E%A5%EC%96%B4%EC%A7%84%EC%95%A1-80ml-x-30%ED%8F%AC-4iz8m8umcqfv/
키보드 키캡,"13,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 짭 키캡, 총 176개 이상없음(갯수 확인함), F13 x - 체리프러파일, PBT, 이중사출, 사용횟수 적어 번들거림 없는 최상상태 입니다(사용감은 있을수 있음) - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리)거래합니다",6,0,0,150,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-y2ju8acu425j/
키보드 키캡,"13,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 레이싱 짭 키캡, 구매당시 총 163개 이상없음(갯수 확인함), F13 x - 체리프로파일, PBT, 이중사출, 사용횟수 적어 번들거림 없는 최상상태 입니다(사용감은 있을수 있음) - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리) 거래합니다",6,0,1,124,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-n6cvonkobanw/
키보드 키캡,"13,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 블랙베이스, 화이트 포인트 키캡, 사진 참조, F13 x - 체리프로파일, PBT, 이중사출, 1회 빌드 후 탈착 보관중, 사용횟수 적어 번들거림 없는 최상상태 입니다(사용감은 있을수 있음) - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리)거래합니다",5,1,6,154,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-ormofi1e7u2q/
키보드 키캡,"13,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 짭 키캡, 총 192개 이상없음(갯수 확인함), F13 x - 체리프로파일, PBT, 이중사출, 사용횟수 적어 번들거림 없는 최상상태 입니다(사용감은 있을수 있음) - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리)거래합니다",6,0,3,174,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-q7a389czbmyg/
Crucial-삼성 DDR4 8GB 3200MHz 램 4개,"70,000원",대전 서구 둔산동,끌올 44분 전,판매중,메타당근,"DDR4 8GB 3200MHz 램 판매합니다 - Crucial 2개, 삼성 2개, 총 4개입니다 - 데스크탑에 장착하여 사용하던 램입니다 - Crucial 램은 마이크론의 엄격한 품질 기준을 준수하여 제작되었으며, 안정적인 성능을 제공합니다 - 삼성 램은 뛰어난 호환성을 자랑하며, 다양한 시스템에서 안정적으로 작동합니다 - 정상작동 확인하였습니다. - 개당 7 만원 - 4개모두구매시 개당6만원 입니다.",5,0,4,217,46.1°C,https://www.daangn.com/kr/buy-sell/crucial-%EC%82%BC%EC%84%B1-ddr4-8gb-3200mhz-%EB%9E%A8-4%EA%B0%9C-v3yu78stiu7q/
키보드 키캡,"8,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 묻지마 키캡, 총 157개 이상없음(갯수 확인함), F13 x - 체리프로파일, PBT, 염료승화, 1회 빌드후 탈착 보관중, 알파열이 완전 흰색은 아님 - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리)거래합니다",5,0,2,184,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-ronuokiaipg7/
키보드 키캡,"8,000원",대전 서구 둔산동,끌올 44분 전,판매중,무야무야,"- 화이트 키캡, 사진 참조, F13 x - 체리프러파일, PBT, 이중사출, 1회 빌드 후 탈착 보관중, 사용횟수 적어 번들거림 없는 최상상태 입니다(사용감은 있을수 있음) - 키캡이 많아 판매해요 - 중고거래 특성상 환불되지 않음, 고가의 물건이 아니라 비대면(문고리)거래합니다",5,0,5,355,41.7°C,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EB%B3%B4%EB%93%9C-%ED%82%A4%EC%BA%A1-swyadenowfty/
정상어학원교재,"35,000원",대전 서구 둔산동,끌올 45분 전,판매중,놀러와,정상어학원 교재 판매합니다. 아이가 정상어학원에서 학습했던 교재입니다.,6,1,2,124,40.5°C,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EC%83%81%EC%96%B4%ED%95%99%EC%9B%90%EA%B5%90%EC%9E%AC-mywurkbd88zc/
바스켓 수납함 플라스틱바구니,"13,000원",대전 서구 둔산동,끌올 45분 전,판매중,놀러와,일괄 판매합니다. 세척완료입니다,6,0,7,137,40.5°C,https://www.daangn.com/kr/buy-sell/%EB%B0%94%EC%8A%A4%EC%BC%93-%EC%88%98%EB%82%A9%ED%95%A8-%ED%94%8C%EB%9D%BC%EC%8A%A4%ED%8B%B1%EB%B0%94%EA%B5%AC%EB%8B%88-pgxaf1kowkq3/
교과서중심 4학년 와이책 4권 일괄,"10,000원",대전 서구 둔산동,끌올 45분 전,판매중,놀러와,와이책 4학년 교과서중심 총 4권 일괄판매합니다. 중고인점 감안해주세요.,5,0,1,25,40.5°C,https://www.daangn.com/kr/buy-sell/%EA%B5%90%EA%B3%BC%EC%84%9C%EC%A4%91%EC%8B%AC-4%ED%95%99%EB%85%84-%EC%99%80%EC%9D%B4%EC%B1%85-4%EA%B6%8C-%EC%9D%BC%EA%B4%84-7c7x4x7txqew/
한샘 그레이 4인용 리클라이너 가죽 소파,"240,000원",대전 서구 둔산동,끌올 45분 전,판매중,굿해,한샘서 구매했던 4인용 리클라이너 가죽 소파입니다.  사용감은 있지만 전반적으로 양호합니다. 가죽 까지거나 손상된 부분 없습니다. 둔산동 국화아파트로 오셔서 직접 가져가셔야 합니다.,6,2,6,485,38.0°C,https://www.daangn.com/kr/buy-sell/%ED%95%9C%EC%83%98-%EA%B7%B8%EB%A0%88%EC%9D%B4-4%EC%9D%B8%EC%9A%A9-%EB%A6%AC%ED%81%B4%EB%9D%BC%EC%9D%B4%EB%84%88-%EA%B0%80%EC%A3%BD-%EC%86%8C%ED%8C%8C-axkrahgcc3yg/
"(상태좋음,급처!!)휠라x탬탬버린 콜라보 그래픽 후드티 L","4,000원",대전 서구 둔산동,끌올 45분 전,판매중,마라탕탕후루후루,구매후 몇번 안입어서 이염 하자없이 상태 아주 좋습니다! 뒷면 그래픽 디자인이 독특하고 귀여워요 문의주세요!!,9,0,1,29,89.4°C,https://www.daangn.com/kr/buy-sell/%EC%83%81%ED%83%9C%EC%A2%8B%EC%9D%8C-%EA%B8%89%EC%B2%98-%ED%9C%A0%EB%9D%BCx%ED%83%AC%ED%83%AC%EB%B2%84%EB%A6%B0-%EC%BD%9C%EB%9D%BC%EB%B3%B4-%EA%B7%B8%EB%9E%98%ED%94%BD-%ED%9B%84%EB%93%9C%ED%8B%B0-l-4ac5gmsaaddk/
system 시스템 브라운 코트 44-55,"20,000원",대전 서구 둔산동,끌올 45분 전,판매중,마라탕탕후루후루,이염 하자 없이 상태 좋지만 옷장정리겸 저렴하게 판매해요! 차분한 브라운 컬러의 코트로 요즘 트렌드인 모카무스 톤이라 깔끔하면서도 고급스러운 분위기로 입기 좋아요 시스템 브랜드 자체가 유행타지 않아서 오래 두고 입기도 좋습니다!! 44-슬림55이신분들 입기 좋으실거 같습니다 4번째 사진 실측 참고해주세요,9,0,1,50,89.4°C,https://www.daangn.com/kr/buy-sell/system-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EB%B8%8C%EB%9D%BC%EC%9A%B4-%EC%BD%94%ED%8A%B8-44-55-tawm1jcuu5kq/
화분 2개,"9,000원",대전 서구 둔산동,끌올 46분 전,판매중,당근당근,화분 2개입니다  세로35  높이 23  세로 27  높이23,9,0,2,45,99.0°C,https://www.daangn.com/kr/buy-sell/%ED%99%94%EB%B6%84-2%EA%B0%9C-3npbrvb1pago/
화분 세트,"9,000원",대전 서구 둔산동,끌올 46분 전,판매중,당근당근,"다양한 디자인의 화분 세트입니다 사용감은 있지만, 식물 키우기에는 문제 없습니다  분재화분  세로 37  세로 20  높이 23    도자기 화분  20",8,0,0,36,99.0°C,https://www.daangn.com/kr/buy-sell/%ED%99%94%EB%B6%84-%EC%84%B8%ED%8A%B8-voyx63dv6mxz/
"(상태최상,희귀!!)폴로 빅포니 USA 성조기 3로고 네이비 후드집업 m","180,000원",대전 서구 둔산동,끌올 46분 전,판매중,마라탕탕후루후루,아울렛 제품 아니고 국내 백화점 정품 판매 제품이에요! 소재가 부들부들해서 피부에 닿는 촉감이 매우 좋고 이너 없이 단독 착용해도 부담 없는 아이템입니다! 옷 안쪽에 약기모가 있어서 춥지도 덥지도 않고 따뜻해용 이염 하자 없이 상태도 좋습니다!! 어깨 45cm/ 가단 52cm/ 소매 58cm/ 총장 65cm,8,0,3,38,89.4°C,https://www.daangn.com/kr/buy-sell/%EC%83%81%ED%83%9C%EC%B5%9C%EC%83%81-%ED%9D%AC%EA%B7%80-%ED%8F%B4%EB%A1%9C-%EB%B9%85%ED%8F%AC%EB%8B%88-usa-%EC%84%B1%EC%A1%B0%EA%B8%B0-3%EB%A1%9C%EA%B3%A0-%EB%84%A4%EC%9D%B4%EB%B9%84-%ED%9B%84%EB%93%9C%EC%A7%91%EC%97%85-m-4m3tozdsuzhn/
돌 지압 슬리퍼 + 털 슬리퍼 세트,"5,000원",대전 서구 둔산동,끌올 46분 전,판매중,당근당근,돌 지압 슬리퍼와 털 슬리퍼 세트입니다 돌 지압 슬리퍼는 나무 바닥에 돌이 박혀 있습니다 털 슬리퍼는 화려한 패턴입니다   총가격 사진 4번 확인,7,0,0,11,99.0°C,https://www.daangn.com/kr/buy-sell/%EB%8F%8C-%EC%A7%80%EC%95%95-%EC%8A%AC%EB%A6%AC%ED%8D%BC-%ED%84%B8-%EC%8A%AC%EB%A6%AC%ED%8D%BC-%EC%84%B8%ED%8A%B8-xnzh5inveorg/
타오 셋업 18m,"63,000원",대전 서구 둔산동,끌올 47분 전,판매중,뽀로롱,"타오 셋업 18m -저희 아이 하나 곱게 입은 옷 -건조기X, 자연건조 하였습니다. -그래도 아이가 입던거니 발견 못한 미세한 사용감 있을 수 있으니 예민맘은 스킵 해 주세요~ -개인간 거래로 환불 되지 않으니 신중한 구매 부탁드립니다",10,0,3,68,59.1°C,https://www.daangn.com/kr/buy-sell/%ED%83%80%EC%98%A4-%EC%85%8B%EC%97%85-18m-h3iq6gexe3ns/
뽀로로 뮤직하우스 국민문짝(재당근),"30,000원",대전 서구 둔산동,48분 전,판매중,정리요정,"뽀로로 뮤직하우스 국민문짝 *생활 기스나 사용감 있음 *노래, 초인종, 등, 시계 소리 잘 나옴 *부속품은 당근해올 때 부터 [세모, 네모, 열쇠, 공]만 있었어요(하베브릭스 큐브 있으면 도형크기 맞아서 같이 쓸 수 있습니다) *당근페이 *문고리 거래",6,17,1,96,46.4°C,https://www.daangn.com/kr/buy-sell/%EB%BD%80%EB%A1%9C%EB%A1%9C-%EB%AE%A4%EC%A7%81%ED%95%98%EC%9A%B0%EC%8A%A4-%EA%B5%AD%EB%AF%BC%EB%AC%B8%EC%A7%9D-%EC%9E%AC%EB%8B%B9%EA%B7%BC-ox23t3fpefga/
압소바 니트 셋업 90,"70,000원",대전 서구 둔산동,끌올 48분 전,판매중,뽀로롱,"압소바 니트 셋업 90 -옷 많은 아가라 1회 실내에서만 착용 했습니다 -아가마다 달라서 사이즈 문의에 답 못해드려요😭 -저희 아이 하나 곱게 입은 옷 -세탁기X, 건조기X, 손빨래 후 자연건조 하였습니다. -그래도 아이가 입던거니 발견 못한 미세한 사용감 있을 수 있으니 예민맘은 스킵 해 주세요~ -이염이나 오염 없고 택 다 붙어 있습니다. -개인간 거래로 환불 되지 않으니 신중한 구매 부탁드립니다",10,0,4,85,59.1°C,https://www.daangn.com/kr/buy-sell/%EC%95%95%EC%86%8C%EB%B0%94-%EB%8B%88%ED%8A%B8-%EC%85%8B%EC%97%85-90-cfn2z935zzxf/
베네베네 니트 18m,"36,000원",대전 서구 둔산동,끌올 48분 전,판매중,뽀로롱,"베네베네 니트 18m -아가마다 달라서 사이즈 문의에 답 못해드려요😭 -저희 아이 하나 곱게 입은 옷 -건조기X, 자연건조 하였습니다. 상태 좋아요 -아이가 입던거니 발견 못한 미세한 사용감 있을 수 있으니 예민맘은 스킵 해 주세요~ -개인간 거래로 환불 되지 않으니 신중한 구매 부탁드립니다",7,0,4,138,59.1°C,https://www.daangn.com/kr/buy-sell/%EB%B2%A0%EB%84%A4%EB%B2%A0%EB%84%A4-%EB%8B%88%ED%8A%B8-18m-vd7j22bnioes/
베베피노 맨투맨 85,"8,500원",대전 서구 둔산동,끌올 48분 전,판매중,뽀로롱,"베베피노 맨투맨 85 -아가마다 달라서 사이즈 문의에 답 못해드려요😭 -저희 아이 하나 곱게 입은 옷 -건조기X, 자연건조 하였습니다. 상태 좋아요 -아이가 입던거니 발견 못한 미세한 사용감 있을 수 있으니 예민맘은 스킵 해 주세요~ -개인간 거래로 환불 되지 않으니 신중한 구매 부탁드립니다",7,1,7,102,59.1°C,https://www.daangn.com/kr/buy-sell/%EB%B2%A0%EB%B2%A0%ED%94%BC%EB%85%B8-%EB%A7%A8%ED%88%AC%EB%A7%A8-85-xewkxojkaavs/
아디다스 후드티 S 헐값에 급쳐,"30,000원",대전 서구 둔산동,50분 전,판매중,애기호빵이,구입하실분만 채팅주세요,5,0,0,2,60.8°C,https://www.daangn.com/kr/buy-sell/%EC%95%84%EB%94%94%EB%8B%A4%EC%8A%A4-%ED%9B%84%EB%93%9C%ED%8B%B0-s-%ED%97%90%EA%B0%92%EC%97%90-%EA%B8%89%EC%B3%90-fcid9x69jkz3/
함지박,"13,000원",대전 서구 둔산동,끌올 51분 전,판매중,당근당근,세로 40  높이  20  새것  페인트   느낌,7,0,2,50,99.0°C,https://www.daangn.com/kr/buy-sell/%ED%95%A8%EC%A7%80%EB%B0%95-az3xg3gtcxs5/
패턴 스카프 3종 세트,"10,000원",대전 서구 둔산동,끌올 52분 전,판매중,당근당근,"패턴이 예쁜 스카프 3종 세트입니다. 새 상품이고, 비닐 포장 그대로 보관 중이에요~  다양한 스타일 연출에 좋을 것 같아요   3개  가격",7,0,1,62,99.0°C,https://www.daangn.com/kr/buy-sell/%ED%8C%A8%ED%84%B4-%EC%8A%A4%EC%B9%B4%ED%94%84-3%EC%A2%85-%EC%84%B8%ED%8A%B8-9z8pogu58zex/
엔조이 스킨답서스,"6,000원",대전 서구 둔산동,54분 전,판매중,딩가,계속 새순을 내주고 있는 엔조이 스킨답서스입니다. 과습만 조심하면 무난하게 잘 자라요. 화분 : 지름 10cm,9,0,3,15,90.9°C,https://www.daangn.com/kr/buy-sell/%EC%97%94%EC%A1%B0%EC%9D%B4-%EC%8A%A4%ED%82%A8%EB%8B%B5%EC%84%9C%EC%8A%A4-zk71ko72vwoj/
버킷햇,"5,000원",대전 서구 둔산동,끌올 56분 전,판매중,호하하하,1. 데님 프린지 버킷햇 2. 화이트 프린지 버킷햇 3. 갈색 버킷햇  세개다 구매시 에눌,8,0,0,49,76.2°C,https://www.daangn.com/kr/buy-sell/%EB%B2%84%ED%82%B7%ED%96%87-a22dhuejwafo/
어반드레스 니트 원피스,"10,000원",대전 서구 둔산동,끌올 57분 전,판매중,호하하하,"회색 V넥 루즈핏 니트 스웨터입니다 아크릴 100% 소재입니다 사이즈는 FREE이며, 상세 사이즈는 다음과 같습니다 - 총장: 90cm - 어깨+소매: 72.5cm - 가슴: 59.5cm - 암홀: 33cm - 밑단: 53cm",7,1,11,167,76.2°C,https://www.daangn.com/kr/buy-sell/%EC%96%B4%EB%B0%98%EB%93%9C%EB%A0%88%EC%8A%A4-%EB%8B%88%ED%8A%B8-%EC%9B%90%ED%94%BC%EC%8A%A4-yj4cds7buxr3/
무센트 크롭 니트 가디건,"5,000원",대전 서구 둔산동,끌올 57분 전,판매중,호하하하,"무센트 네이비 컬러 꽈배기 크롭 니트 가디건입니다! 꽈배기 패턴이 들어가 있고, 크롭 기장이라 귀엽게 코디하기 좋아요 약간의 사용감 있지만, 전체적으로 깨끗합니다~",5,1,12,197,76.2°C,https://www.daangn.com/kr/buy-sell/%EB%AC%B4%EC%84%BC%ED%8A%B8-%ED%81%AC%EB%A1%AD-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4-vz4ytxxaj12k/
얼모스트블루 이어폰 C타입,"15,000원",대전 서구 둔산동,끌올 57분 전,판매중,호하하하,얼모스트블루 Snow Earphones C타입 이어폰입니다 핑크색입니다 이번주 배송온 새상품입니당,5,1,8,83,76.2°C,https://www.daangn.com/kr/buy-sell/%EC%96%BC%EB%AA%A8%EC%8A%A4%ED%8A%B8%EB%B8%94%EB%A3%A8-%EC%9D%B4%EC%96%B4%ED%8F%B0-c%ED%83%80%EC%9E%85-rvee2a5rwzhv/
꼼파뇨 타투 후드,"16,000원",대전 서구 둔산동,끌올 57분 전,판매중,호하하하,"레터링 타투 후드 기모 그레이 색상입니다 앞면에는 '72' 숫자와 'Don't hate' 문구가, 뒷면에는 개성 있는 그림이 디자인되어 있습니다 상태좋은편입니다",9,0,2,45,76.2°C,https://www.daangn.com/kr/buy-sell/%EA%BC%BC%ED%8C%8C%EB%87%A8-%ED%83%80%ED%88%AC-%ED%9B%84%EB%93%9C-smgt9iaodjg7/
"또봇 쪼꼬베이스, 또키 6개","30,000원",대전 서구 둔산동,58분 전,판매중,byeol,"또봇 쪼꼬베이스, 또키 6개 입니다 가격제안 받아요~ 환불 X",6,0,0,9,46.6°C,https://www.daangn.com/kr/buy-sell/%EB%98%90%EB%B4%87-%EC%AA%BC%EA%BC%AC%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EB%98%90%ED%82%A4-6%EA%B0%9C-nu3wixosthnj/
질바이질스튜어트 베이지 체크 버킷백,"7,000원",대전 서구 둔산동,끌올 58분 전,판매중,호하하하,질바이질스튜어트 베이지 체크 버킷백입니다 쿨거만용 환불x,6,0,16,305,76.2°C,https://www.daangn.com/kr/buy-sell/%EC%A7%88%EB%B0%94%EC%9D%B4%EC%A7%88%EC%8A%A4%ED%8A%9C%EC%96%B4%ED%8A%B8-%EB%B2%A0%EC%9D%B4%EC%A7%80-%EC%B2%B4%ED%81%AC-%EB%B2%84%ED%82%B7%EB%B0%B1-vaeu4xu1mux1/
갤럭시 s24울트라 256기가 실버,"750,000원",대전 서구 둔산동,1시간 전,판매중,민머리캡틴,정상해지 완료된 폰입니다!!  연락주세요!!,7,0,4,25,38.8°C,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-s24%EC%9A%B8%ED%8A%B8%EB%9D%BC-256%EA%B8%B0%EA%B0%80-%EC%8B%A4%EB%B2%84-k585m59dj9nh/
러브앤쇼 핑크 니트 (사이즈 55정도),"3,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 길이 62cm - 상태는 사진과 같습니다. - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌ - 판매 중인 다른 옷들도 많이 있으니 같이 구경하세요~",9,0,2,278,54.7°C,https://www.daangn.com/kr/buy-sell/%EB%9F%AC%EB%B8%8C%EC%95%A4%EC%87%BC-%ED%95%91%ED%81%AC-%EB%8B%88%ED%8A%B8-%EC%82%AC%EC%9D%B4%EC%A6%88-55%EC%A0%95%EB%8F%84-bsh5619gay9j/
메종프랑세즈 우산 새상품,"6,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 촬영용으로 꺼낸 것 말고는 미사용 우산입니다. 총 2개 있으며 1개 당 가격입니다. - 사진에 보이는 모습에서, 세로 총 길이 32cm입니다. - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌",8,1,2,82,54.7°C,https://www.daangn.com/kr/buy-sell/%EB%A9%94%EC%A2%85%ED%94%84%EB%9E%91%EC%84%B8%EC%A6%88-%EC%9A%B0%EC%82%B0-%EC%83%88%EC%83%81%ED%92%88-tpriid8i2h39/
EnC 검정 원피스,"9,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 상태는 사진과 같습니다. 기장 86cm. - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌ - 판매 중인 다른 옷들도 많이 있으니 같이 구경하세요~",8,0,2,112,54.7°C,https://www.daangn.com/kr/buy-sell/enc-%EA%B2%80%EC%A0%95-%EC%9B%90%ED%94%BC%EC%8A%A4-retedqh9g95o/
오아 무선 목 어깨 안마기 (온열 마사지기),"36,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 상태는 사진과 같습니다.   (어댑터 포함, 충전 후 무선으로 사용 가능, 정상 작동) - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌",9,0,1,44,54.7°C,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EC%95%84-%EB%AC%B4%EC%84%A0-%EB%AA%A9-%EC%96%B4%EA%B9%A8-%EC%95%88%EB%A7%88%EA%B8%B0-%EC%98%A8%EC%97%B4-%EB%A7%88%EC%82%AC%EC%A7%80%EA%B8%B0-hznzzpev6d41/
네이비 겨울용 반팔 원피스 (사이즈 55정도),"6,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 상태는 사진과 같습니다. 주머니 있어요. - 속치마 안감 있고, 전체적으로 두께감 있습니다. - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌ - 판매 중인 다른 옷들도 많이 있으니 같이 구경하세요~",11,0,1,94,54.7°C,https://www.daangn.com/kr/buy-sell/%EB%84%A4%EC%9D%B4%EB%B9%84-%EA%B2%A8%EC%9A%B8%EC%9A%A9-%EB%B0%98%ED%8C%94-%EC%9B%90%ED%94%BC%EC%8A%A4-%EC%82%AC%EC%9D%B4%EC%A6%88-55%EC%A0%95%EB%8F%84-6b7nmh1vyeug/
보니알렉스 블라우스 55,"3,000원",대전 서구 둔산동,끌올 1시간 전,판매중,당근당근,"- 상태는 사진과 같습니다. 기장 58cm. - 거래 시 상태 꼼꼼히 확인해주세요.  ⭐️대면거래만⭐️ 합니다! - 교환/환불❌, 문고리/택배❌ - 판매 중인 다른 옷들도 많이 있으니 같이 구경하세요~",8,0,0,48,54.7°C,https://www.daangn.com/kr/buy-sell/%EB%B3%B4%EB%8B%88%EC%95%8C%EB%A0%89%EC%8A%A4-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4-55-t9merm1bb7qp/
