title,price,location,time,status,url,seller_nickname,description,image_count
고반발 여성 골프 드라이버 우드유틸 세트 교환가능,"299,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EB%B0%98%EB%B0%9C-%EC%97%AC%EC%84%B1-%EA%B3%A8%ED%94%84-%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%B2%84-%EC%9A%B0%EB%93%9C%EC%9C%A0%ED%8B%B8-%EC%84%B8%ED%8A%B8-%EA%B5%90%ED%99%98%EA%B0%80%EB%8A%A5-vhqzwhoxeer8/,당근대장,"GRAND PRIX Plus 25 드라이버, 우드, 유틸리티 세트입니다 Mitsubishi Rayon FLEX-L 샤프트가 장착되어 있고 Made in Japan 제품입니다 고반발 입니다       구입당시 신품가는  200만원이  넘었습니다  정품ㆍ국내as가능ㆍ 교환ㆍ시타가능 드라이버 ㆍ우드ㆍ유틸 ㅡ일괄가격입니다  드라이버 ㅡ   18 우드  ㅡ13   유틸 ㅡ  12 일괄  43만원ㅡ>>>299000원  전화주시고  쿨거래시  쿨네고  해드립니다  010 4646  8108",10
테일러메이드 여성골프채클럽풀세트,"600,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%85%8C%EC%9D%BC%EB%9F%AC%EB%A9%94%EC%9D%B4%EB%93%9C-%EC%97%AC%EC%84%B1%EA%B3%A8%ED%94%84%EC%B1%84%ED%81%B4%EB%9F%BD%ED%92%80%EC%84%B8%ED%8A%B8-oysiaf7btoxd/,당근대장,테일러메이드   여성 골프세트 입니다 드라이버   우드  유틸  아이언 6789ps 퍼터  캐디백   모두  테일러메이드 정품입니다  가볍고  헤드솔 커서  초보부터 중급까지 사용가능합니다     실사용 많지 않아 사진보다 깨끗하고  그립도  그대로 사용가능합니다   캐디백 사진 보심 아시겠지만  색바램  있습니다  사용상 문제있을 정도는 아니에요   캐디백 보시고  필요없으심  쿨 네고 해드립니다  010  4646  8108,11
닥터플러스 DPF-102 발 종아리마사지기 판매합니다,"60,000원",충남 아산시 배방읍,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8B%A5%ED%84%B0%ED%94%8C%EB%9F%AC%EC%8A%A4-dpf-102-%EB%B0%9C-%EC%A2%85%EC%95%84%EB%A6%AC%EB%A7%88%EC%82%AC%EC%A7%80%EA%B8%B0-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-hcytx8qq5wnp/,효대장,"발,종아리 마사지기 판매해요 구매한지는 꽤되었는데 사용은 많이 안했어요. 지금은 단종된거 같아요.  리모컨도 같이 있어요. 쿠팡 검색해보니 DPF-101제품이 판매하는데 기능이 같은거 같고 요건 각도 조절이 어렵습니다. 필요하신분 연락 주세요 교환, 환불 어렵고 문고리 거래로 가지러 오셔야 합니다! 둔산동 향촌아파트 입니다.",8
메종키츠네 더블폭스 🥕🥕,"63,000원",대전 서구 관저1동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A9%94%EC%A2%85%ED%82%A4%EC%B8%A0%EB%84%A4-%EB%8D%94%EB%B8%94%ED%8F%AD%EC%8A%A4-fza1cey7ykmh/,출발,메종키츠네 더블 폭스 맨투맨 블랙 색상 새 제품입니다! - 부드러운 면 소재로 제작되어 착용감이 매우 좋습니다 - 편안하게 입을 수 있는 스타일입니다 - 더블 폭스 패치가 포인트입니다 L 1 - 105 XL1 - 110 재입고 없음 직거래 신탄진 택배 3500,7
메종키츠네 더블폭스 🥕🥕🥕🥕,"63,000원",대전 서구 관저1동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A9%94%EC%A2%85%ED%82%A4%EC%B8%A0%EB%84%A4-%EB%8D%94%EB%B8%94%ED%8F%AD%EC%8A%A4-z33623bqv8kp/,출발,메종키츠네의 더블 폭스 맨투맨  화이트 색상으로 어떤 스타일에도 잘 어울립니다 부드러운 면 소재로 제작되어 편안하게 착용할 수 있습니다 M 1 - 100 L  1 - 105 XL1 - 110 직거래 신탄진 택배 3500,7
브라운 ThermoScan 5 귀체온계 IRT6510 새상품,"60,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B8%8C%EB%9D%BC%EC%9A%B4-thermoscan-5-%EA%B7%80%EC%B2%B4%EC%98%A8%EA%B3%84-irt6510-%EC%83%88%EC%83%81%ED%92%88-bc1vofg61xvk/,이당그니,"브라운 ThermoScan 5 귀체온계 IRT6510 새상품입니다 - 전문적인 기술력으로 매번 정확한 판독이 가능합니다 - 빠르고 부드러운 사용이 가능합니다 - 유아, 소아 및 성인에게 사용이 가능합니다",6
애플워치8 45mm 블랙,"210,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%988-45mm-%EB%B8%94%EB%9E%99-ocyr24r6874g/,물먹는하마,애플워치8 45mm블랙 GPS 모델 판매합니다 - 정품충전기있고 기본스트랩 외에추가스트랩3개 케이스4개 액정필름1개드립니다 - 상태는케이스와 필름끼고다녀서 매우좋습니다 - 배터리 성능은 84%입니다,13
(미개봉) 반프레스토 드래곤볼 MATCH MAKERS 베지터,"20,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EB%B0%98%ED%94%84%EB%A0%88%EC%8A%A4%ED%86%A0-%EB%93%9C%EB%9E%98%EA%B3%A4%EB%B3%BC-match-makers-%EB%B2%A0%EC%A7%80%ED%84%B0-44mbr27emjsc/,치킨마요계란추가,"미개봉 반프레스토 마인 베지터 피규어입니다. 드래곤볼 Z MATCH MAKERS 시리즈 제품입니다. 정품, 미개봉입니다 * 네고 사양합니다 * 피규어 특성상 공정상의 공뎀과 도색 미스, 유격 등의 현상이 있을 수 있습니다. 미개봉의 피규어의 경우 확인이 불가하여 교환과 환불이 불가능한 점 양해 바랍니다. * 수입과정에서 생기는 박스 찌그러짐, 찍힘 등은 하자로 여기지 않는 점 참고 부탁드립니다. * 입금 후, 환불 불가입니다! 구매 전 신중히 생각해 보시고 연락 주시기 바랍니다!",5
삼성 갤럭시 와이드8 라이트그린,"240,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%99%80%EC%9D%B4%EB%93%9C8-%EB%9D%BC%EC%9D%B4%ED%8A%B8%EA%B7%B8%EB%A6%B0-2wgireymcbo4/,레인첵,"판매목적으로 보유했기 때문에, 실사용은 거의 없습니다.구매 죽시 케이스랑 필름 붙이고 간간히 할당된 통화만 채웠습니다. 현재는 공장초기화 상태입니다. 충전기도 같이 드립니다. 충전선도 삼성거 거의 안쓴거 드립니다.",8
나이키 gts97 270mm,"32,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%82%98%EC%9D%B4%ED%82%A4-gts97-270mm-pdj7cw2xg9wk/,둔산동쿨가이,좀 크게나와서 꽉끈하고 다녔어요 빨래는 해야돼서 싸게 내놔요 밑창 보면 알겠지만 많이 안신었어요 여름에 반바지나 쇼츠에 신으면 이쁩니다 쿨거 비대면,9
렌지대,"10,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A0%8C%EC%A7%80%EB%8C%80-k1p3dhixv3gq/,구리구리,직접 가져가셔야해요~,6
도프제이슨 카우하이드 싱글 가죽 자켓,"120,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8F%84%ED%94%84%EC%A0%9C%EC%9D%B4%EC%8A%A8-%EC%B9%B4%EC%9A%B0%ED%95%98%EC%9D%B4%EB%93%9C-%EC%8B%B1%EA%B8%80-%EA%B0%80%EC%A3%BD-%EC%9E%90%EC%BC%93-fjdjf8ngzefr/,둔산동JK,도프제이슨 카우하이드 싱글 가죽 자켓입니다 사이즈는 이미지 참고 부탁드립니다 - L 사이즈이며 100~105 정도 됩니다 - 실착 4회한 신품급 상태 입니다 - 정가대비 워낙 저렴하게 판매하기에 네고는 정중히 사양합니다^^,7
버터플라이 탁구 가방,"30,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B2%84%ED%84%B0%ED%94%8C%EB%9D%BC%EC%9D%B4-%ED%83%81%EA%B5%AC-%EA%B0%80%EB%B0%A9-utwz6bkii886/,캐럿당근,"버터플라이 탁구 가방입니다 파란색, 검은색, 흰색 조합으로 디자인되어 있습니다 어깨끈이 있어서 휴대하기 편리합니다",5
EPOS 로봇 & 삼성 갤럭시탭A SM-T280,"200,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/epos-%EB%A1%9C%EB%B4%87-%EC%82%BC%EC%84%B1-%EA%B0%A4%EB%9F%AD%EC%8B%9C%ED%83%ADa-sm-t280-vodb8k87awk2/,캐럿당근,"EPOR·S Educational Programming Oriented Robot·S와 삼성 갤럭시탭A SM-T280입니다 로봇은 Made in Korea, XBOT Co 제품입니다 갤럭시탭A는 177.7 mm, 16GB, Wi-Fi 모델입니다",8
Aidata Econo Mobile CPU 스탠드 CS002M,"5,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/aidata-econo-mobile-cpu-%EC%8A%A4%ED%83%A0%EB%93%9C-cs002m-ddah94sg1v9p/,캐럿당근,"Aidata Econo Mobile CPU 스탠드 CS002M입니다 - 폭 조절이 가능하여 다양한 CPU에 맞게 사용 가능합니다 (150~260mm) - 바퀴가 달려있어 이동이 편리하고, 브레이크가 장착되어 안정적입니다 - 플라스틱 재질로 튼튼하게 제작되었습니다",6
왕의 재정 1권 100쇄 기념 리커버 에디션 새책,"8,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%99%95%EC%9D%98-%EC%9E%AC%EC%A0%95-1%EA%B6%8C-100%EC%87%84-%EA%B8%B0%EB%85%90-%EB%A6%AC%EC%BB%A4%EB%B2%84-%EC%97%90%EB%94%94%EC%85%98-%EC%83%88%EC%B1%85-764784ovcswn/,캐럿당근,"김미진 지음, 홍성건 감수 '왕의 재정 1' 100쇄 기념 리커버 에디션입니다. 책은 새책과 다름없는 깨끗한 상태입니다. 이 책은 재정의 원리를 성경적 관점에서 풀어내어 독자들이 재정적인 자유를 얻도록 돕는 기독교 재정 서적입니다. 유튜브 1억 뷰 이상, 왕의 재정학교 1만 8천 명 수강, 국내외 교회 2만 시간 강의 등 김미진 간사의 풍부한 경험과 지식이 담겨 있습니다. 재정적인 어려움을 겪고 있거나 성경적인 재정 원리를 배우고 싶은 분들에게 추천합니다",5
카파맥스 Desk-On 책상 정리함 새제품,"4,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B9%B4%ED%8C%8C%EB%A7%A5%EC%8A%A4-desk-on-%EC%B1%85%EC%83%81-%EC%A0%95%EB%A6%AC%ED%95%A8-%EC%83%88%EC%A0%9C%ED%92%88-atj16asn1oc6/,캐럿당근,카파맥스 Desk-On 책상 정리함 새 제품입니다! 책상 위 공간을 효율적으로 활용할 수 있도록 도와줍니다 - 다양한 크기의 칸이 있어 여러 종류의 물품을 정리하기 용이합니다 - 빨강색과 검정색의 조화로 세련된 디자인입니다 - HIPS 재질로 제작되어 튼튼하고 오래 사용할 수 있습니다,6
로지텍 R400 프레젠테이션 리모컨 새상품,"40,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%9C%EC%A7%80%ED%85%8D-r400-%ED%94%84%EB%A0%88%EC%A0%A0%ED%85%8C%EC%9D%B4%EC%85%98-%EB%A6%AC%EB%AA%A8%EC%BB%A8-%EC%83%88%EC%83%81%ED%92%88-zd5w5c66wkbd/,캐럿당근,로지텍 R400 프레젠테이션 리모컨 새상품입니다 - 15m 무선 거리로 넓은 공간에서도 사용 가능해요 - USB 수신기가 있어서 간편하게 연결할 수 있습니다 - 윈도우와 호환되어 편리하게 사용할 수 있어요,6
디젤 닮은 블랙 벨트,"10,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%94%94%EC%A0%A4-%EB%8B%AE%EC%9D%80-%EB%B8%94%EB%9E%99-%EB%B2%A8%ED%8A%B8-ndezeybc9qwb/,직거래둔산동,"디젤을 닮은 블랙 벨트입니다 버클은 은색이고, 약간의 사용감은 있지만 전체적으로 깨끗합니다",6
사자머리무늬 아이비,"4,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%AC%EC%9E%90%EB%A8%B8%EB%A6%AC%EB%AC%B4%EB%8A%AC-%EC%95%84%EC%9D%B4%EB%B9%84-or8u8tgkscf4/,딩가,만화경 아이비라고도 불리는 사자머리무늬 아이비입니다. 프릴 모양의 잎에 무늬가 있어 독특한 매력이 느껴져요. 화분 : 지름 9cm,8
아기옷,"11,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EA%B8%B0%EC%98%B7-j3wdx9k6ftwc/,콩배,"다해서 15000원입니다 사용감있습니다 24개월 조금 넘어서까지 입을 수 있습니다.  교환,환불X",9
네일 리무버,"1,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%84%A4%EC%9D%BC-%EB%A6%AC%EB%AC%B4%EB%B2%84-pmqm6x7y8mo8/,선인장,1회 사용하여서 거의 새거입니다,6
오디세이 Ai-ONE 트리플 트랙 #7 퍼터 34인치 새제품,"230,000원",대전 중구 오류동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EB%94%94%EC%84%B8%EC%9D%B4-ai-one-%ED%8A%B8%EB%A6%AC%ED%94%8C-%ED%8A%B8%EB%9E%99-7-%ED%8D%BC%ED%84%B0-34%EC%9D%B8%EC%B9%98-%EC%83%88%EC%A0%9C%ED%92%88-83fmhcqtttr8/,김김,"오디세이 Ai-ONE 트리플 트랙 #7 퍼터 34인치 미개봉 새제품입니다 비닐도 뜯지 않은 새상품이며, 헤드커버도 함께 드립니다 Ai-ONE 인서트 기술이 적용되어 볼 스피드의 일관성을 높여주고, 스트로크 일관성에도 도움을 줍니다",8
엔젤 스킨답서스(픽투스),"4,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%94%EC%A0%A4-%EC%8A%A4%ED%82%A8%EB%8B%B5%EC%84%9C%EC%8A%A4-%ED%94%BD%ED%88%AC%EC%8A%A4-9428bhnin3dy/,딩가,커다란 실버 무늬 잎이 예쁜 엔젤 스킨답서스입니다. 과습만 주의하면 키우기 쉬운 식물이에요. 화분 : 지름 9cm,9
리프트 테이블,나눔,대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A6%AC%ED%94%84%ED%8A%B8-%ED%85%8C%EC%9D%B4%EB%B8%94-tfh4fymf6un8/,구리구리,엄청 무거워요 두분이서 용달 불러서 가져가셔야합니다 위치는 탄방동 한가람아파트에요,6
다이와 딥존500JP 낚시 릴 미개봉,"470,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8B%A4%EC%9D%B4%EC%99%80-%EB%94%A5%EC%A1%B4500jp-%EB%82%9A%EC%8B%9C-%EB%A6%B4-%EB%AF%B8%EA%B0%9C%EB%B4%89-cwzjhvykmbxs/,빛나게,다이와 21 DEEPZONE 500JP 낚시 릴 미개봉  다이와 딥존500JP -정품 보증서 있음 -새 제품 -미개봉 -가격 47만원,6
"다이와 22 시보그 200J, 200J-DH","670,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8B%A4%EC%9D%B4%EC%99%80-22-%EC%8B%9C%EB%B3%B4%EA%B7%B8-200j-200j-dh-dfg7m9i9vah6/,빛나게,"22시보그200J,200J-DH 한국다이와정품 보증서 있음 미사용 새제품입니다 가격 67만원",7
요즈리 미니삼봉에기. 에비스미니 에기 90mm 퍼플,"70,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9A%94%EC%A6%88%EB%A6%AC-%EB%AF%B8%EB%8B%88%EC%82%BC%EB%B4%89%EC%97%90%EA%B8%B0-%EC%97%90%EB%B9%84%EC%8A%A4%EB%AF%B8%EB%8B%88-%EC%97%90%EA%B8%B0-90mm-%ED%8D%BC%ED%94%8C-xs6fsyhq9brz/,빛나게,요즈리 에비스ッテ미니 에기 10개입 새상품입니다 - 사이즈: 90mm - 색상: KVPU (UV 보라색) 미사용 요즈리 미니삼봉에기  퍼플 A1866-KVPU 10개 미사용 새제품 가격 7만원 낱개 판매 안합니다,6
